"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Record1","Input.Record2","Input.label","Answer.equal.label","Approve","Reject"
"31MCUE39COAHGS9164FVZQ4Y7UT3GY","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","317HQ483ICG437604D4FI0A0UL7INE","A3CDL9X2B4QWOB","Approved","Sun Jun 07 13:25:21 PDT 2020","Sun Jun 07 13:25:28 PDT 2020","Wed Jun 10 13:25:28 PDT 2020","Sun Jun 07 23:22:53 PDT 2020","","","7","100% (88/88)","100% (88/88)","100% (88/88)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","0","No"
"31MCUE39COAHGS9164FVZQ4Y7UT3GY","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","34FNN24DCRXM3IFZ4VUWA742TJ3Y58","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:20:50 PDT 2020","Sat Jun 06 09:21:07 PDT 2020","Tue Jun 09 09:21:07 PDT 2020","Sat Jun 06 09:23:36 PDT 2020","","","17","100% (75/75)","100% (75/75)","100% (75/75)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","0","No"
"31MCUE39COAHGS9164FVZQ4Y7UT3GY","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3IAS3U3I0K4YRD31CKEE4P3PO0VB26","A2236R33CMX70Q","Approved","Sat Jun 06 12:01:26 PDT 2020","Sat Jun 06 12:01:54 PDT 2020","Tue Jun 09 12:01:54 PDT 2020","Sun Jun 07 00:26:29 PDT 2020","","","28","100% (44/44)","100% (44/44)","100% (44/44)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","0","No"
"31MCUE39COAHGS9164FVZQ4Y7UT3GY","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3R2UR8A0IF4JBNV74E4T0ZXK88HOX0","A3NDR6ZJ1RPDGM","Approved","Mon Jun 08 07:08:52 PDT 2020","Mon Jun 08 07:09:02 PDT 2020","Thu Jun 11 07:09:02 PDT 2020","Mon Jun 08 07:17:15 PDT 2020","","","10","100% (40/40)","100% (40/40)","100% (40/40)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","0","Yes"
"31MCUE39COAHGS9164FVZQ4Y7UT3GY","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3RJSC4XJ15IP6NJEWNJNIFAIH6Q50G","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:02:13 PDT 2020","Sun Jun 07 06:02:23 PDT 2020","Wed Jun 10 06:02:23 PDT 2020","Sun Jun 07 06:54:11 PDT 2020","","","10","100% (45/45)","100% (45/45)","100% (45/45)","2015 Newest Edition Dell Inspiron 17 5000 Series 17.3 Inch Laptop with with Windows 7 Professional, 5th Generation Intel Core i3-5005U (3M Cache, 2 GHz), 4GB Memory, 500GB HDD","Dell Inspiron 15.6 TouchScreen Laptop Intel Core i5 12GB Memory 1TB Hard Drive Silver I55477502SLV","0","No"
"3ULIZ0H1WETNQS6224IL70YCJ1115M","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","36ZN444YTWMMLS6C5S4SXPA5KVCIOT","A3CDL9X2B4QWOB","Approved","Sun Jun 07 13:25:40 PDT 2020","Sun Jun 07 13:25:45 PDT 2020","Wed Jun 10 13:25:45 PDT 2020","Sun Jun 07 23:23:02 PDT 2020","","","5","100% (88/88)","100% (88/88)","100% (88/88)","AmazonBasics Rolling Laptop Case","Case Logic Laptop Backpack Gray DLBP-116DA","1","No"
"3ULIZ0H1WETNQS6224IL70YCJ1115M","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3CFJTT4SXYEF0MEDO6NQM3OAU617IR","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:19:43 PDT 2020","Sat Jun 06 09:19:50 PDT 2020","Tue Jun 09 09:19:50 PDT 2020","Sat Jun 06 09:23:49 PDT 2020","","","7","100% (75/75)","100% (75/75)","100% (75/75)","AmazonBasics Rolling Laptop Case","Case Logic Laptop Backpack Gray DLBP-116DA","1","No"
"3ULIZ0H1WETNQS6224IL70YCJ1115M","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3GNA64GUZJSDUGODDLD2XL10UAO5QE","A3DOV0ZKXELDH5","Approved","Sun Jun 07 08:10:21 PDT 2020","Sun Jun 07 08:10:30 PDT 2020","Wed Jun 10 08:10:30 PDT 2020","Sun Jun 07 08:36:07 PDT 2020","","","9","100% (11/11)","100% (11/11)","100% (11/11)","AmazonBasics Rolling Laptop Case","Case Logic Laptop Backpack Gray DLBP-116DA","1","No"
"3ULIZ0H1WETNQS6224IL70YCJ1115M","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3U84XHCDIH14CPL4MCD5JM7QZHD4Z1","A3FFYWZLVBQDM6","Approved","Sat Jun 06 09:21:46 PDT 2020","Sat Jun 06 09:21:54 PDT 2020","Tue Jun 09 09:21:54 PDT 2020","Sat Jun 06 09:23:51 PDT 2020","","","8","100% (45/45)","100% (45/45)","100% (45/45)","AmazonBasics Rolling Laptop Case","Case Logic Laptop Backpack Gray DLBP-116DA","1","No"
"3ULIZ0H1WETNQS6224IL70YCJ1115M","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3WYP994K1CFIMMFD9E412DI2PEFY6P","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:04:27 PDT 2020","Sun Jun 07 06:04:54 PDT 2020","Wed Jun 10 06:04:54 PDT 2020","Sun Jun 07 06:54:19 PDT 2020","","","27","100% (45/45)","100% (45/45)","100% (45/45)","AmazonBasics Rolling Laptop Case","Case Logic Laptop Backpack Gray DLBP-116DA","1","No"
"3ULIZ0H1WETNQS6224IL70YCJ1115M","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:51 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:51 PDT 2020","","","3ZV9H2YQQIVF0YXVBBOFADL24FD3WP","A2236R33CMX70Q","Approved","Sat Jun 06 12:04:59 PDT 2020","Sat Jun 06 12:05:07 PDT 2020","Tue Jun 09 12:05:07 PDT 2020","Sun Jun 07 00:26:43 PDT 2020","","","8","100% (44/44)","100% (44/44)","100% (44/44)","AmazonBasics Rolling Laptop Case","Case Logic Laptop Backpack Gray DLBP-116DA","1","No"
"3M4KL7H8LZBJ9W6G7NSQZ6CCFWC162","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","32ZKVD547KBNCVZKGKSJNZ8HUEVB3H","A2236R33CMX70Q","Approved","Sat Jun 06 12:03:22 PDT 2020","Sat Jun 06 12:03:36 PDT 2020","Tue Jun 09 12:03:36 PDT 2020","Sun Jun 07 00:26:39 PDT 2020","","","14","100% (44/44)","100% (44/44)","100% (44/44)","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic Laptop Backpack Black DLBP-116BL","1","No"
"3M4KL7H8LZBJ9W6G7NSQZ6CCFWC162","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","33TIN5LC09Y545HB7L7DMN94FFMY9Z","A3FFYWZLVBQDM6","Approved","Sat Jun 06 09:25:03 PDT 2020","Sat Jun 06 09:25:11 PDT 2020","Tue Jun 09 09:25:11 PDT 2020","Sat Jun 06 09:42:04 PDT 2020","","","8","100% (45/45)","100% (45/45)","100% (45/45)","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic Laptop Backpack Black DLBP-116BL","1","No"
"3M4KL7H8LZBJ9W6G7NSQZ6CCFWC162","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","37TRT2X24VFYX919J5K636P6QBIBJU","A3CDL9X2B4QWOB","Approved","Sun Jun 07 13:24:37 PDT 2020","Sun Jun 07 13:24:44 PDT 2020","Wed Jun 10 13:24:44 PDT 2020","Sun Jun 07 23:22:59 PDT 2020","","","7","100% (88/88)","100% (88/88)","100% (88/88)","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic Laptop Backpack Black DLBP-116BL","1","No"
"3M4KL7H8LZBJ9W6G7NSQZ6CCFWC162","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3OS46CRSLKN1ISK843HHVEE87XDV6D","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:06:07 PDT 2020","Sun Jun 07 06:06:15 PDT 2020","Wed Jun 10 06:06:15 PDT 2020","Sun Jun 07 06:54:19 PDT 2020","","","8","100% (45/45)","100% (45/45)","100% (45/45)","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic Laptop Backpack Black DLBP-116BL","1","No"
"3M4KL7H8LZBJ9W6G7NSQZ6CCFWC162","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3OVR4I9USU7VYXKDZGUSSTVMUES4Q7","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:18:33 PDT 2020","Sat Jun 06 09:18:42 PDT 2020","Tue Jun 09 09:18:42 PDT 2020","Sat Jun 06 09:23:46 PDT 2020","","","9","100% (75/75)","100% (75/75)","100% (75/75)","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic Laptop Backpack Black DLBP-116BL","1","No"
"3M4KL7H8LZBJ9W6G7NSQZ6CCFWC162","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3SLE99ER0S1OXO6D1RNSR0DW99UBZE","A373U4XYXC178J","Approved","Sat Jun 06 14:01:46 PDT 2020","Sat Jun 06 14:02:01 PDT 2020","Tue Jun 09 14:02:01 PDT 2020","Sun Jun 07 00:26:39 PDT 2020","","","15","100% (26/26)","100% (26/26)","100% (26/26)","Case Logic 17-Inch Security Friendly Laptop Case (ZLCS-217)","Case Logic Laptop Backpack Black DLBP-116BL","1","No"
"3566S7OX6H72DWKLQXXI5KC8A7W171","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","308Q0PEVBD1JE52633LA0ZFGPWQ9I6","A3CDL9X2B4QWOB","Approved","Sun Jun 07 13:24:54 PDT 2020","Sun Jun 07 13:25:01 PDT 2020","Wed Jun 10 13:25:01 PDT 2020","Sun Jun 07 23:22:53 PDT 2020","","","7","100% (88/88)","100% (88/88)","100% (88/88)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","Case Logic Laptop Sleeve Black PLS-15BLAC","1","No"
"3566S7OX6H72DWKLQXXI5KC8A7W171","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","30H4UDGLT76Q2B8457FZEIMCB9QMPS","A27UD9E6ZNRE5H","Approved","Sat Jun 06 05:22:36 PDT 2020","Sat Jun 06 05:22:46 PDT 2020","Tue Jun 09 05:22:46 PDT 2020","Sat Jun 06 08:49:34 PDT 2020","","","10","100% (16/16)","100% (16/16)","100% (16/16)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","Case Logic Laptop Sleeve Black PLS-15BLAC","1","Yes"
"3566S7OX6H72DWKLQXXI5KC8A7W171","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3CN4LGXD52C47ZBZQQBM5FYOTN9Y44","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:01:48 PDT 2020","Sun Jun 07 06:02:01 PDT 2020","Wed Jun 10 06:02:01 PDT 2020","Sun Jun 07 06:54:12 PDT 2020","","","13","100% (45/45)","100% (45/45)","100% (45/45)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","Case Logic Laptop Sleeve Black PLS-15BLAC","1","No"
"3566S7OX6H72DWKLQXXI5KC8A7W171","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3LUY3GC634O7H81H11DAV0PMGKW7P3","A3FFYWZLVBQDM6","Approved","Sat Jun 06 09:25:29 PDT 2020","Sat Jun 06 09:25:42 PDT 2020","Tue Jun 09 09:25:42 PDT 2020","Sat Jun 06 09:42:03 PDT 2020","","","13","100% (45/45)","100% (45/45)","100% (45/45)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","Case Logic Laptop Sleeve Black PLS-15BLAC","1","No"
"3566S7OX6H72DWKLQXXI5KC8A7W171","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3TU5ZICBRIPWHY7FBJK595BRW0O8QI","A2236R33CMX70Q","Approved","Sat Jun 06 12:06:04 PDT 2020","Sat Jun 06 12:06:18 PDT 2020","Tue Jun 09 12:06:18 PDT 2020","Sun Jun 07 00:26:32 PDT 2020","","","14","100% (44/44)","100% (44/44)","100% (44/44)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","Case Logic Laptop Sleeve Black PLS-15BLAC","1","Yes"
"3566S7OX6H72DWKLQXXI5KC8A7W171","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3WJ1OXY92F44UI0YMNNJJ5WMSI2A8D","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:20:36 PDT 2020","Sat Jun 06 09:20:42 PDT 2020","Tue Jun 09 09:20:42 PDT 2020","Sat Jun 06 09:24:07 PDT 2020","","","6","100% (75/75)","100% (75/75)","100% (75/75)","Case Logic VNA-216 16-Inch Laptop Attache (Black)","Case Logic Laptop Sleeve Black PLS-15BLAC","1","No"
"38B7Q9C29KT1Y19BB07JECUVD8069G","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","30BUDKLTXIJOXDY84UI234CMB70E5B","A3CDL9X2B4QWOB","Approved","Sun Jun 07 13:25:01 PDT 2020","Sun Jun 07 13:25:06 PDT 2020","Wed Jun 10 13:25:06 PDT 2020","Sun Jun 07 23:22:54 PDT 2020","","","5","100% (88/88)","100% (88/88)","100% (88/88)","LapGear Designer Series 300 Lapdesk Damask (48374)","Agptek.com, Inc LE8E ","0","No"
"38B7Q9C29KT1Y19BB07JECUVD8069G","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","34FNN24DCRXM3IFZ4VUWA742TJ4Y59","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:03:56 PDT 2020","Sun Jun 07 06:04:06 PDT 2020","Wed Jun 10 06:04:06 PDT 2020","Sun Jun 07 06:54:12 PDT 2020","","","10","100% (45/45)","100% (45/45)","100% (45/45)","LapGear Designer Series 300 Lapdesk Damask (48374)","Agptek.com, Inc LE8E ","0","No"
"38B7Q9C29KT1Y19BB07JECUVD8069G","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3S06PH7KSWSKHPJP7C56UWHKZFTD1Y","A2236R33CMX70Q","Approved","Sat Jun 06 12:07:19 PDT 2020","Sat Jun 06 12:07:27 PDT 2020","Tue Jun 09 12:07:27 PDT 2020","Sun Jun 07 00:26:33 PDT 2020","","","8","100% (44/44)","100% (44/44)","100% (44/44)","LapGear Designer Series 300 Lapdesk Damask (48374)","Agptek.com, Inc LE8E ","0","No"
"38B7Q9C29KT1Y19BB07JECUVD8069G","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3U5JL4WY5PXF7ULPLUPKM1RFRHF4X4","A3FFYWZLVBQDM6","Approved","Sat Jun 06 09:21:07 PDT 2020","Sat Jun 06 09:21:19 PDT 2020","Tue Jun 09 09:21:19 PDT 2020","Sat Jun 06 09:23:41 PDT 2020","","","12","100% (45/45)","100% (45/45)","100% (45/45)","LapGear Designer Series 300 Lapdesk Damask (48374)","Agptek.com, Inc LE8E ","0","No"
"38B7Q9C29KT1Y19BB07JECUVD8069G","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3WI0P0II66G8AUI656KL0NZX3DPRDA","A3NDR6ZJ1RPDGM","Approved","Mon Jun 08 07:03:15 PDT 2020","Mon Jun 08 07:03:23 PDT 2020","Thu Jun 11 07:03:23 PDT 2020","Mon Jun 08 07:17:15 PDT 2020","","","8","100% (40/40)","100% (40/40)","100% (40/40)","LapGear Designer Series 300 Lapdesk Damask (48374)","Agptek.com, Inc LE8E ","0","No"
"38B7Q9C29KT1Y19BB07JECUVD8069G","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3YMTUJH0DX48QDC5GKONXY69ELR4TL","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:19:51 PDT 2020","Sat Jun 06 09:19:57 PDT 2020","Tue Jun 09 09:19:57 PDT 2020","Sat Jun 06 09:23:41 PDT 2020","","","6","100% (75/75)","100% (75/75)","100% (75/75)","LapGear Designer Series 300 Lapdesk Damask (48374)","Agptek.com, Inc LE8E ","0","No"
"3QHITW7OZSX8D220IFZHGCM6JRUAQW","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","37UQDCYH62JKMSYDNDM91SE428XV7C","A2ZCIU7Z17MHHZ","Approved","Sun Jun 07 06:06:15 PDT 2020","Sun Jun 07 06:06:21 PDT 2020","Wed Jun 10 06:06:21 PDT 2020","Sun Jun 07 06:54:19 PDT 2020","","","6","100% (45/45)","100% (45/45)","100% (45/45)","Sendt Blue Notebook / Laptop Combination Lock Security Cable","Kensington Combination Laptop Lock Black K64673US","1","No"
"3QHITW7OZSX8D220IFZHGCM6JRUAQW","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","38SKSKU7R6LEF73FS0O0586BPQ7ILC","A3CDL9X2B4QWOB","Approved","Sun Jun 07 13:24:22 PDT 2020","Sun Jun 07 13:24:36 PDT 2020","Wed Jun 10 13:24:36 PDT 2020","Sun Jun 07 23:23:02 PDT 2020","","","14","100% (88/88)","100% (88/88)","100% (88/88)","Sendt Blue Notebook / Laptop Combination Lock Security Cable","Kensington Combination Laptop Lock Black K64673US","1","No"
"3QHITW7OZSX8D220IFZHGCM6JRUAQW","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","39L1G8WVWVFMZXHSENZUHNV882431Q","A22B5CLRFQ9EUX","Approved","Sat Jun 06 09:21:07 PDT 2020","Sat Jun 06 09:21:21 PDT 2020","Tue Jun 09 09:21:21 PDT 2020","Sat Jun 06 09:23:49 PDT 2020","","","14","100% (75/75)","100% (75/75)","100% (75/75)","Sendt Blue Notebook / Laptop Combination Lock Security Cable","Kensington Combination Laptop Lock Black K64673US","1","No"
"3QHITW7OZSX8D220IFZHGCM6JRUAQW","3HSQTUGQM64MLL70G5MMBJ0BTEOG9O","Do these two items represent the same thing? (CS4145)","Are these two items the same?","item, equality, comparison","$0.00","Fri Jun 05 08:13:52 PDT 2020","6","BatchId:281693;OriginalHitTemplateId:921587268;","7200","259200","Fri Jun 12 08:13:52 PDT 2020","","","3FPRZHYEP3V2L9XQL1JJOB2OX6B3VF","A2236R33CMX70Q","Approved","Sat Jun 06 12:00:43 PDT 2020","Sat Jun 06 12:00:56 PDT 2020","Tue Jun 09 12:00:56 PDT 2020","Sun Jun 07 00:26:43 PDT 2020","","","13","100% (44/44)","100% (44/44)","100% (44/44)","Sendt Blue Notebook / Laptop Combination Lock Security Cable","Kensington Combination Laptop Lock Black K64673US","1","No"
